IdVenta,codigo
287703,"[727302, 698079]"
287704,"[729566, 651465, 855049, 664013, 665193]"
287705,[36276]
287706,[36276]
287707,"[650822, 799015]"
287708,[977298]
287709,"[727397, 727107, 659590, 650100, 659397, 664013, 702686, 672353, 681770, 742369]"
287710,"[659590, 661490]"
287711,[694013]
287712,[689437]
287713,"[673014, 659590, 719556, 651461, 677279]"
287714,[654080]
287715,"[719556, 661724]"
287716,"[32167, 700645]"
287717,[36276]
287718,"[471201, 680004, 659590, 701860, 471201, 471201, 700579, 488098, 692309, 471201, 664013, 719044]"
287719,"[679147, 685799]"
287720,"[952036, 688717, 717769]"
287721,"[820316, 658244, 659590, 827600, 661658]"
287722,[672312]
287723,[175610]
287724,[991901]
287725,[664013]
287726,[659591]
287727,[711319]
287728,[707074]
287729,"[722195, 154241, 727946, 771055, 654179, 676460, 679442, 676460, 946590]"
287730,[750521]
287731,[180465]
287732,"[729566, 664013, 180854]"
287733,[871988]
287734,[819060]
287735,"[733342, 656706]"
287736,[650822]
287737,"[767467, 691268, 682120, 660838]"
287738,[656254]
287739,[729566]
287740,"[729566, 660858, 716796, 723798]"
287741,"[650100, 681957, 658341, 819060, 161961]"
287742,"[729566, 659590, 701357]"
287743,"[489252, 180854, 857375]"
287744,"[727946, 728794, 758623, 659590, 720011]"
287745,[651076]
287746,[198005]
287747,"[661219, 718486, 706464, 817908]"
287748,"[673014, 817817, 729566]"
287749,"[687216, 672353, 679147]"
287750,[113020]
287751,[684171]
287752,"[3626, 38317]"
287753,[939579]
287754,[487165]
287755,[154234]
287756,"[938548, 730847]"
287757,[240316]
287758,"[693497, 897298, 656615]"
287759,"[885855, 9493, 935270, 855270, 946582, 109756, 946582]"
287760,"[701512, 673014, 723798]"
287761,"[658403, 699628]"
287762,[661219]
287763,"[729566, 664012]"
287764,[664013]
287765,"[15833, 818971]"
287766,[681777]
287767,"[656568, 681770, 454066, 672661]"
287768,"[15833, 15833]"
287769,"[15833, 201]"
287770,"[654536, 651460, 688678]"
287771,"[973065, 804732]"
287772,"[731852, 651460, 679984, 762368, 888008, 723944]"
287773,[174734]
287774,[687517]
287775,[664013]
287776,[696644]
287777,"[939579, 664574, 672353, 884676, 869735, 652662]"
287778,"[759123, 672391, 689528, 651460, 654124, 664013]"
287779,[201929]
287780,"[693698, 504725, 661531, 165716]"
287781,"[653298, 672819, 654832, 770065]"
287783,[728220]
287784,[724500]
287785,[187218]
287786,"[680381, 693738, 731203, 791996]"
287787,"[681769, 662085, 704293, 702686]"
287788,"[688760, 952036, 760710]"
287789,"[672353, 664013, 727946, 729556, 770370, 770370]"
287790,"[652096, 662018, 680004, 701864, 697784]"
287791,"[760017, 15833, 1]"
287792,[195608]
287793,"[672353, 659590, 678078, 888685, 818997, 651628]"
287794,"[651461, 673014, 847863, 730889]"
287795,"[999868, 672971, 671938, 694364, 706452, 665193, 659593, 672339, 656720, 727302, 692309, 672974, 727302, 712861, 672353, 176296]"
287796,"[7868, 659680]"
287797,[154653]
287798,"[723567, 720631]"
287799,"[910885, 659177, 184852, 184852, 673872, 660433, 664574]"
287800,"[155905, 724653]"
287801,"[15833, 661066, 15833]"
287802,"[489369, 692309, 696527, 713032]"
287803,"[169130, 701961]"
287804,[728476]
287805,"[36276, 855270]"
287806,[677297]
287807,[2]
287808,"[650887, 724653]"
287809,[659114]
287810,[653935]
287811,[189876]
287812,[722183]
287813,"[689510, 678672]"
287814,"[719556, 659590, 36276, 698669, 701357]"
287815,[946582]
287816,[720640]
287817,[915884]
287818,[658318]
287819,[708850]
287820,"[504725, 504283]"
287821,"[195167, 4080]"
287822,[668065]
287823,"[184013, 489252]"
287824,"[729566, 959452]"
287825,[658466]
287826,"[651459, 254847, 673798]"
287827,[15833]
287828,[190414]
287829,"[651231, 654127, 653275, 681927, 813642]"
287830,[701006]
287831,"[724653, 706955]"
287832,[836429]
287833,[174606]
287834,[655885]
287835,"[182401, 182401]"
287836,"[718743, 887992, 658244]"
287837,[673014]
287838,"[673162, 661912]"
287839,[689318]
287840,[700538]
287841,[660433]
287842,"[659590, 761788, 656706, 651443, 661855, 655871]"
287843,"[655885, 656582, 688678]"
287844,"[727946, 654804, 663838, 702056, 723315, 711319, 727233]"
287845,"[723567, 676510]"
287846,"[700694, 832840, 709153, 664013, 705756, 672353, 679811]"
287847,"[690263, 493957, 663656, 673156, 844266, 656774, 702057, 328260, 727918, 685799, 720011, 661531, 328260, 672660]"
287848,"[661084, 728317, 722195, 869735, 651012, 706806, 723798]"
287849,"[708562, 662084, 708242]"
287850,"[505299, 672908, 495747]"
287851,"[818971, 494419, 664013]"
287852,[2]
287854,"[154418, 14698]"
287855,"[659589, 700714]"
287856,"[654561, 483404, 701860, 933416, 663526]"
287857,[817585]
287859,"[731094, 724653, 933564]"
287860,"[680400, 709155, 935270]"
287861,[161962]
287862,"[178730, 198741]"
287863,"[808386, 819060, 650472, 727946, 933416, 672353, 719556, 673016, 731862, 808386, 672661, 441410]"
287864,"[918839, 691456, 714987, 650099, 709178, 655885, 665193]"
287865,"[670526, 663657, 692309, 659590, 669069, 706806, 722195, 675086, 702056]"
287866,"[689957, 652662]"
287867,[672312]
287868,"[159706, 664013]"
287869,[664013]
287870,"[869735, 653307, 650100]"
287871,"[719556, 694027, 669362, 682808, 815241]"
287872,"[664013, 705060]"
287873,"[847863, 879106]"
287874,[688760]
287875,[692309]
287876,"[478321, 701217, 723798, 772681, 727946]"
287877,[659590]
287878,"[852988, 654161, 713615, 483271, 187639]"
287879,"[832279, 733334]"
287880,[816728]
287882,[663230]
287883,"[870519, 662056, 654208, 959668, 999923, 460428]"
287885,[158244]
287886,"[693698, 755348]"
287887,"[933564, 659590, 885178, 490748]"
287888,"[658493, 672353]"
287889,[656639]
287890,[123430]
287891,[654039]
287892,"[727300, 702686, 946582, 671937]"
287893,[181793]
287894,[946582]
287895,[650099]
287896,[469460]
287897,"[179072, 183854]"
287898,"[714014, 709153, 714014]"
287899,"[15833, 676635, 672718]"
287900,"[161961, 653306, 754739, 729566, 679442, 772681, 732411]"
287901,"[702057, 758805, 689957, 655290, 692309, 664574, 672353, 661219]"
287902,"[998484, 688231]"
287903,"[700672, 770370, 770370, 946582, 700672, 946582]"
287904,"[776427, 776344]"
287906,[739524]
287907,[728605]
287908,[724969]
287909,"[731852, 661219, 727302, 672353, 935353]"
287910,"[672499, 661408]"
287911,[661408]
287912,[650099]
287913,[800433]
287914,[704113]
287915,[681232]
287916,"[704482, 682120, 869354]"
287917,[664013]
287918,[659590]
287919,"[729566, 999793]"
287920,[188378]
287921,"[713520, 701820, 670938]"
287922,"[958413, 702686, 499996, 724989, 658161]"
287923,[726634]
287924,"[797894, 702116, 661658]"
287925,"[871988, 702116]"
287926,"[654536, 654661]"
287927,"[688662, 711177]"
287928,"[933416, 673086]"
287929,"[801845, 654642, 869354]"
287930,[797472]
287931,[884403]
287932,"[658491, 716166]"
287933,[719556]
287934,[658244]
287935,[790527]
287936,"[664574, 999964, 181794, 727946, 688765]"
287937,"[180854, 685799, 654177, 658244, 727946, 658244, 757427, 459735, 656073]"
287938,[242289]
287939,"[693352, 701864, 673014, 694840]"
287940,"[653306, 654402, 703828, 658493, 703483, 749267]"
287941,"[3458, 27353]"
287942,"[659117, 725298, 659590]"
287943,"[935353, 669051]"
287944,"[665193, 804328, 671939, 887851, 659590, 691267, 725298, 840496]"
287945,"[714048, 680400]"
287946,"[715581, 659590, 651460]"
287947,"[451989, 972489, 651628, 490748]"
287948,"[915132, 798462, 662018, 725298, 693572]"
287949,"[700811, 732169]"
287950,[759127]
287951,"[819060, 698669, 698669, 682808]"
287952,"[691268, 755330, 935353]"
287953,"[309443, 205219]"
287954,"[211299, 762343, 201948, 728605, 100200]"
287955,[186862]
287956,[651460]
287957,"[798462, 697090, 779553]"
287958,[489369]
287959,"[702686, 729566, 672988, 847863, 729566, 681770, 725298]"
287960,[177311]
287961,"[686013, 658226, 664013, 675053, 725125, 736066, 728851]"
287962,[672817]
287963,[36276]
287964,"[658494, 672353]"
287965,[36313]
287966,"[694840, 677381, 933416]"
287967,[15833]
287968,[673184]
287969,"[733336, 719556, 664574, 653302, 992909]"
287970,[777045]
287971,[947663]
287972,"[687371, 855577, 687371, 727359]"
287973,[15833]
287974,"[965590, 965590]"
287975,[162882]
287976,"[698669, 689966]"
287977,[706806]
287978,[729840]
287979,"[679951, 692053]"
287980,"[15833, 15833]"
287981,"[884403, 720601, 720601]"
287983,"[658511, 715572]"
287984,"[719556, 816207, 664156, 725298, 700570, 658546]"
287985,"[655290, 669677, 672826, 664013, 658394, 659590, 727529, 696527, 169820, 685799, 695766, 952036]"
287986,[669677]
287987,"[169533, 662018, 653306]"
287988,"[12547, 311216]"
287989,[180466]
287990,[2]
287991,[2]
287992,[2]
287993,[816728]
287994,"[671656, 664013, 2, 729029, 727302, 705617]"
287995,"[692468, 726589, 2]"
287996,"[653298, 709156]"
287997,"[489047, 489047]"
287998,[36276]
287999,"[660261, 723567, 659590, 866152, 847863, 711319]"
288000,[211299]
288001,"[665208, 654724, 653306, 718882]"
288002,"[715574, 672353, 651321, 497305, 655871, 709176, 702969, 661408, 655871, 665193, 946590, 672353, 715587, 767491, 497305, 400063, 809558, 727946, 672353]"
288003,"[702683, 663246, 824284, 660261, 176298, 730799, 939579, 705620, 655885]"
288004,[172307]
288005,[656572]
288006,[687198]
288007,"[491126, 491126]"
288008,[689660]
288009,[710175]
288010,[0]
288011,[661081]
288012,"[654312, 762343]"
288013,"[491100, 689660, 689660]"
288014,"[724007, 724007, 349738, 745851, 198744, 198744, 349738, 745851]"
288015,[654988]
288018,"[189701, 654681]"
288019,[656750]
288020,"[755348, 723798]"
288021,"[664013, 650286]"
288022,[755348]
288024,[2]
288026,[2]
288030,"[493510, 451989]"
288031,[661724]
288032,[654127]
288033,[673872]
288034,"[676510, 731852]"
288035,"[694799, 681770, 694799]"
288036,"[15833, 15833]"
288037,"[673058, 239277, 672594, 749267, 799486, 725645]"
288038,[88724]
288039,[748590]
288040,"[832840, 673014, 495747, 693699, 491134, 495747, 477596, 495747, 660261, 723500, 819060]"
288041,"[671937, 703828, 776344, 476267]"
288042,"[656773, 660261, 658244]"
288043,"[653747, 692309, 673014]"
288044,[651319]
288045,"[727945, 708637, 661408, 692309, 939579, 652096, 728390, 702686, 672661, 660261, 664012, 658511, 999853, 672353, 689957, 652077, 703920, 176298, 673156, 664012]"
288046,"[700588, 788869, 669069, 723798]"
288047,"[180973, 15833]"
288048,"[725298, 915132, 770065, 660250, 659591, 709802, 946582]"
288049,[709156]
288050,"[659942, 651460, 672353, 676411, 720011]"
288051,[200687]
288052,"[999847, 680454, 651460, 664125, 654777, 660838, 660261, 672353, 819029, 706806, 659590]"
288053,"[654177, 497859, 400103, 434373, 400103]"
288054,"[750521, 776773, 750521]"
288055,[672908]
288056,[659942]
288057,"[664347, 688046, 748483]"
288058,"[659590, 491134, 708395, 660261, 496067, 672353, 656582, 722195, 496067, 672353]"
288059,[659590]
288060,[478487]
288061,[729878]
288062,"[178891, 796052, 211299, 652852]"
288063,"[651460, 659590]"
288065,"[664160, 720031]"
288066,[1460]
288067,"[907089, 720060]"
288068,[661658]
288069,"[730889, 744082, 673014]"
288070,"[985911, 651465, 958421, 669717, 832840]"
288071,[15872]
288072,[656578]
288073,[672602]
288074,"[722195, 674892, 653398]"
288075,"[702969, 400086]"
288076,"[485029, 484972]"
288078,"[939579, 700645]"
288079,"[661872, 673058, 915132, 654724, 659593]"
288081,"[703682, 694730, 672660, 651927, 694730, 999847, 662056, 656706]"
288082,[733469]
288084,"[655997, 974337]"
288085,"[494823, 754234, 658491]"
288086,[816603]
288087,"[176296, 706803]"
288088,[724972]
288089,[681401]
288090,[682805]
288091,"[869354, 661793, 673156, 654177]"
288092,"[491126, 659590, 180854, 400118, 664013, 400118, 885186, 710011, 714048, 754739, 491126]"
288093,"[748582, 998625, 698109]"
288095,"[848531, 939579, 660425, 911693, 870261]"
288096,"[659590, 739524, 400118, 672901, 702421, 700645]"
288097,"[791327, 755298, 659590]"
288098,[961664]
288099,"[729243, 715572]"
288100,"[660425, 723798, 715571, 651012, 661081]"
288101,[705080]
288102,"[694013, 672312]"
288103,"[715571, 727233, 661219]"
288104,[662695]
288105,[688046]
288106,[399493]
288107,[700811]
288108,[656532]
288109,[673080]
288110,"[676232, 676232]"
288111,"[673184, 673184]"
288112,[719073]
288113,"[939579, 722195, 692309, 856567, 691267]"
288114,[181795]
288116,"[150330, 847863]"
288117,[3299]
288118,"[722435, 681957, 463802, 681769, 840488, 681769]"
288119,[167052]
288120,[11501]
288121,"[180854, 671938]"
288122,"[664013, 701864, 662017, 725078, 692309, 662017, 701860]"
288123,"[672353, 672353]"
288124,"[722195, 180853]"
288125,"[658395, 654661, 729566, 884742, 664013, 653113]"
288127,[676411]
288128,[723926]
288129,[682617]
288130,"[169283, 938548]"
288131,"[161171, 102462]"
288132,[696644]
288133,[701006]
288134,"[780643, 722435, 727397, 692309]"
288135,"[437111, 437111]"
288136,"[999746, 727946, 798462, 672661, 989137, 689957]"
288137,[729566]
288139,"[658669, 682120]"
288140,[701866]
288141,"[869354, 484188, 658244]"
288142,[862888]
288143,"[489054, 869735, 489054]"
288144,"[320986, 151492]"
288145,[654832]
288146,"[656773, 677279, 675086, 157680, 651321, 779553, 662085, 664013]"
288147,"[779553, 999923]"
288148,[209732]
288149,[15833]
288150,[137430]
288151,"[664013, 848226, 703925]"
288152,"[651473, 490748, 933416, 672661]"
288153,[665434]
288154,"[770370, 770370, 672661]"
288155,"[653298, 706955, 767467, 667865]"
288156,"[484188, 672353, 681770]"
288157,"[700811, 723500]"
288158,[202574]
288159,"[499079, 933416, 702969, 498865]"
288160,[469791]
288161,[719556]
288162,"[672670, 851402]"
288163,[36276]
288164,[311216]
288165,[46227]
288166,"[698669, 680400, 898254, 847863, 698669, 693698]"
288167,"[729566, 729566]"
288168,"[723845, 798462]"
288169,"[684627, 720212, 711280]"
288170,[981373]
288171,[662593]
288172,"[169283, 169285]"
288173,[277731]
288174,"[658493, 724972, 484188, 656578, 180854]"
288175,[701007]
288176,"[672661, 719968, 672353]"
288177,"[127580, 700645]"
288178,"[659593, 659397, 727946, 672661, 771345, 661476, 654127, 676510, 659915, 720011]"
288179,[32167]
288180,[160686]
288181,"[704557, 888008]"
288182,[729800]
288183,"[659593, 661872]"
288184,"[151329, 814475, 711146, 680400]"
288185,[32167]
288186,[672817]
288187,"[656706, 725948, 713582, 662379]"
288188,[659590]
288189,[656845]
288190,[756]
288191,[191256]
288192,[180973]
288193,"[654681, 802223, 728476]"
288194,[720601]
288195,[662123]
288196,[242289]
288197,[163521]
288198,"[968198, 813642]"
288199,"[15833, 15833]"
288200,"[400126, 400126]"
288201,"[965012, 713510, 946590, 760017, 181793, 181794, 672661]"
288202,[762343]
288203,"[729566, 663526, 729566]"
288204,"[704866, 164328, 672819, 719679, 706467, 698669, 656750, 719556, 698669, 726589, 211027]"
288205,"[672819, 689319, 651465]"
288208,[816728]
288209,[755348]
288210,"[655274, 658494]"
288211,"[658394, 729566, 750711, 729566]"
288212,"[816728, 797183, 664013]"
288213,"[702686, 704293, 725174, 701864]"
288214,[884403]
288215,[32167]
288216,"[999847, 689660]"
288217,[759281]
288218,[188694]
288219,"[917914, 672499]"
288220,"[698669, 707348, 664013, 698669]"
288221,"[15833, 672312, 723845]"
288222,[729878]
288223,[15833]
288224,[248708]
288225,[888024]
288226,[694013]
288227,"[718411, 816728]"
288228,"[672499, 672312]"
288229,"[819060, 730483, 730483]"
288230,[32167]
288231,[971747]
288232,[158694]
288233,"[664013, 716436, 819060, 698669, 698669, 819060]"
288234,"[672353, 672353, 713582, 713582, 815241, 672499]"
288235,"[816728, 658244, 658244]"
288236,"[713582, 672312, 713582]"
288237,"[959460, 659593, 651368]"
288238,[873992]
288239,[704866]
288240,[692309]
288241,"[692309, 653297, 700189]"
288242,[724500]
288243,[659177]
288244,[680004]
288245,[469460]
288246,[915884]
288247,[873992]
288248,"[663312, 866103]"
288249,"[672499, 961664, 713582, 713582]"
288250,"[204814, 754960]"
288251,"[723844, 723844, 720661]"
288252,[663312]
288253,[760017]
288254,"[770370, 654681, 713582, 770370]"
288255,"[663656, 671938]"
288256,"[671396, 159706, 664013, 671396]"
288257,"[661219, 705068, 661219]"
288258,[36276]
288259,"[660250, 705068, 158738, 661855, 741231, 664574, 759281]"
288260,"[664574, 723567, 650887, 660261]"
288261,"[187646, 318824]"
288262,[654988]
288263,[722321]
288264,"[654542, 727946, 658244, 869735]"
288265,"[658493, 677380, 664013]"
288266,"[152834, 199660]"
288267,"[724258, 791996, 489054, 727946]"
288268,"[836429, 697140]"
288269,"[15833, 663312]"
288270,"[692309, 658244]"
288271,[201803]
288272,"[727946, 729243]"
288273,"[700293, 730483, 980326, 718743, 700293, 730483]"
288274,"[702058, 999868, 935270, 661916]"
288275,[207706]
288276,[869735]
288277,[724653]
288278,[993600]
288279,[672718]
288280,"[180466, 189701]"
288281,[654724]
288282,[170457]
288283,"[679937, 713544]"
288284,[709162]
288285,"[663312, 729566, 654804, 727946, 700635, 675256]"
288286,[816728]
288287,"[187204, 174183, 819219, 180904]"
288288,"[704482, 692309, 681770, 189701, 654127, 656706, 799015]"
288289,"[677602, 100200, 677602]"
288290,"[665299, 663031, 659590, 709237, 720220]"
288291,[760017]
288292,"[844266, 992859, 662123]"
288293,[723798]
288294,"[180466, 724653, 664013]"
288295,"[673723, 662085]"
288296,[952770]
288297,"[661658, 700645, 663728]"
288298,"[665193, 678631, 960930, 692309, 663682, 715574]"
288299,[663656]
288300,[760017]
288301,[836429]
288302,[719053]
288303,"[664012, 654832, 705620, 951269, 653302, 755348, 932772, 659913]"
288304,"[725298, 659590, 722435, 700588, 664013, 729566, 708395, 700811, 658760]"
288305,"[663103, 664012, 664012]"
288306,"[651465, 171084, 654177, 17520, 660261, 163521, 727946]"
288307,"[819854, 178941, 654047]"
288308,[703598]
288309,"[741793, 959791]"
288310,[320986]
288311,"[656685, 703682, 656706]"
288312,"[700293, 702160, 700293]"
288313,"[677291, 729195, 814475, 814475]"
288314,"[664013, 711683, 869735, 659590]"
288315,"[671081, 671081, 671081, 660010, 672170, 861492]"
288316,"[723798, 709153, 701860, 702951, 483321]"
288317,"[816728, 816728, 816728]"
288318,[664111]
288319,"[665193, 999847]"
288320,"[505168, 672353, 790527, 661081, 686580, 790527, 790527]"
288321,"[15833, 718445]"
288322,[848531]
288323,[663031]
288324,[505168]
288325,[173398]
288326,[46227]
288328,[719556]
288329,[180083]
288330,"[672353, 659590, 655885, 672353, 672353, 659114]"
288331,"[722195, 161961, 705068, 650099, 663984]"
288332,"[201949, 156878]"
288333,"[715574, 665193]"
288334,[663656]
288335,[663103]
288336,[664574]
288337,[725948]
288338,"[888008, 704557]"
288339,"[748590, 235559]"
288340,[665434]
288341,"[787291, 673156]"
288342,[659941]
288343,"[658761, 658494]"
288344,[672594]
288345,"[722435, 672353, 664013, 653302, 692309, 672353, 691747, 664574]"
288346,"[719679, 718486, 877530, 938548, 696954]"
288347,[722395]
288348,[155905]
288349,[672101]
288350,[655290]
288351,"[700673, 946582, 656750]"
288352,"[659590, 706452, 727372, 658318, 689510, 180466]"
288353,"[728875, 665105, 720059, 727302]"
288354,"[713547, 992909, 720631, 487165, 706467, 725298, 659590, 659590]"
288355,[663682]
288356,"[840504, 726634, 675069, 659177, 729566, 664013]"
288357,[754754]
288358,[88724]
288359,"[673150, 665193, 727300, 658244, 719053, 658394, 651478]"
288360,"[180466, 192810]"
288361,"[761788, 654789, 650828]"
288362,"[819854, 869354, 655290, 664574, 650632]"
288363,"[665193, 688671]"
288364,"[750521, 750521, 688960]"
288365,"[195608, 169332]"
288366,"[694014, 727918]"
288367,"[651473, 958413]"
288368,[818997]
288369,"[658244, 844266, 816462]"
288370,[19382]
288371,"[664012, 656582]"
288372,"[683563, 664013]"
288373,"[978528, 723307]"
288374,[654580]
288375,"[663312, 688760, 999847]"
288377,"[933416, 762343, 702951, 700694]"
288378,"[656578, 673161, 655967, 654161, 672819, 487173, 869735, 7902, 696855]"
288379,[688968]
288380,"[661531, 770370, 770370, 727946, 654062, 729566]"
288381,"[727946, 785105, 869750]"
288382,"[659590, 651460]"
288383,"[945733, 670938]"
288384,[714406]
288385,"[851162, 961664]"
288386,"[659590, 441428, 999793, 966689, 656254, 656663]"
288387,"[661081, 664012, 696527, 705276, 664012, 985911]"
288388,[715581]
288389,"[677381, 874776]"
288390,"[471615, 460451, 205219]"
288391,"[835454, 672353, 946590, 672908, 659590, 724653, 672661, 656581, 974337, 664013, 180466, 724653, 726587, 722304, 693698, 672353, 659590, 660218, 755348, 672661]"
288392,"[75499, 75242]"
288393,[202637]
288394,"[790527, 664012, 722321, 790527, 790527, 15833]"
288395,"[693698, 715238]"
288396,[651321]
288397,"[654831, 670526, 489054, 698206, 476242, 489054, 656746, 469452, 656481, 652662, 681770, 992834]"
288398,[698110]
288399,"[678672, 671938]"
288400,[437129]
288401,"[722304, 651460, 779553]"
288402,"[709153, 711319]"
288403,[726589]
288404,[654698]
288405,"[664013, 716200, 665193, 728657, 658491, 654860]"
288406,"[504879, 9499, 186277, 689662, 656706]"
288407,"[664123, 667266]"
288408,"[885186, 729566]"
288409,[697422]
288410,[694596]
288411,[729566]
288412,"[847863, 681769, 681769, 691268, 650099, 660250, 650100, 658394, 693698, 681769, 659590, 726398, 662087, 715572, 694840]"
288413,"[762456, 705756, 658395, 755348, 655959, 664465, 678334, 658394, 654832, 688678, 664013, 700698, 696931, 659590, 692309, 791061]"
288414,"[716170, 180853, 651460, 715551]"
288415,"[656124, 661762]"
288416,[887976]
288417,"[702350, 652214, 723798, 714014, 714014]"
288418,"[669069, 866152, 676460, 664013, 715581, 659590]"
288419,"[679442, 450403, 704632, 400103, 692309, 665364, 497859]"
288420,"[217632, 2]"
288421,"[697784, 715581, 19191, 19177, 19368, 460428, 19337]"
288422,[682808]
288423,"[700698, 729566, 650100, 697784, 661672, 723798]"
288424,"[30511, 656845]"
288425,[202637]
288426,[694013]
288427,[454066]
288428,"[724267, 692482, 710324]"
288429,"[709154, 180854, 672661, 727946, 94701, 691267]"
288431,"[847863, 706803, 347948, 653275]"
288432,"[731574, 673150, 182033, 885178, 663656, 182033]"
288433,"[698435, 658512, 662379]"
288434,"[662123, 974337, 661081]"
288435,"[150892, 206481, 206481, 130369, 206481]"
288436,"[869735, 727065, 729566, 698207]"
288438,[505168]
288439,"[887984, 664013, 689662, 887984]"
288440,"[658491, 473108, 470120]"
288441,"[951269, 664012, 662585]"
288442,"[491134, 469460]"
288443,"[707044, 724499, 189701]"
288444,"[709818, 885459]"
288445,[190456]
288446,[12547]
288447,"[168276, 168275, 206652, 208483]"
288448,[802223]
288449,[672819]
288451,"[180466, 664013, 678672, 946582]"
288455,[159706]
288456,"[655290, 176296, 787945, 679555, 679548, 665193, 981373]"
288457,[702057]
288458,[179191]
288459,"[727233, 726589, 727946, 846287, 652096]"
288460,[39079]
288461,"[650100, 723907, 706467, 660741]"
288462,"[659590, 662123, 20350, 730889, 650472, 695064, 180466, 664013, 770370, 885186]"
288463,"[486316, 664012, 709153, 652853, 664012, 504397, 851402, 869735, 654804, 729566]"
288464,"[680410, 692309, 692482, 780643]"
288465,"[818971, 705620, 662414, 715571, 672661, 727946, 651460, 724989, 476267, 659730, 725078, 662414, 705617]"
288466,"[200012, 213130, 198728]"
288467,[499996]
288468,[653307]
288469,"[726608, 938548]"
288470,[653298]
288471,"[658512, 998484, 709162, 700691]"
288472,"[945733, 658493, 818971, 664013]"
288473,"[700673, 349738, 676411, 703682, 483263, 946590, 725298]"
288474,"[797183, 688760, 702116, 999923, 708637, 710966, 939579]"
288475,[718695]
288476,"[692309, 673628, 667873, 672353, 700588, 759423]"
288477,"[710324, 499996, 718533, 672312, 673016, 723798, 659590, 689510, 672353]"
288478,"[696643, 672718, 722435]"
288479,"[170065, 654698]"
288480,[209028]
288481,[873166]
288482,[823187]
288483,[650100]
288484,"[728315, 678596, 672661, 15833, 795831, 15833, 689318, 662088, 660250, 153537, 656582, 673161, 661196]"
288485,"[650099, 731861, 672661, 727397, 0, 662018, 700680]"
288486,"[482125, 711187, 703682, 491126, 723567, 870261, 915132, 716425, 482125, 706957, 651444, 491126]"
288487,[166001]
288488,"[664683, 693698, 818997, 727359, 722195]"
288489,"[688054, 316729, 658546, 732169]"
288490,[671939]
288491,"[714048, 689510, 731820, 702057]"
288492,"[701357, 681769, 659593, 658493, 779553, 711146, 681769, 679442, 659942, 653305, 698669]"
288493,"[679442, 499996, 689528, 916585]"
288494,"[654237, 196427]"
288495,[720640]
288496,"[687517, 816728, 816728]"
288497,"[681769, 681769, 729566]"
288498,"[936534, 672817, 934570, 966689, 869735]"
288499,"[704544, 656750, 169130, 348561]"
288500,"[348561, 169130]"
288501,"[348561, 169130]"
288502,[693174]
288503,[719066]
288504,"[204330, 176886, 829804, 164715]"
288506,"[755348, 654054, 869735, 669051, 723798]"
288507,"[659714, 819854]"
288508,[182401]
288509,"[712729, 662221, 173398, 153336, 728605]"
288510,"[732186, 651460, 653298, 664013, 727107]"
288511,"[659590, 662083, 726589, 706452, 650273, 689957]"
288512,"[688662, 498840]"
288513,"[707665, 659590]"
288514,"[885178, 952036, 729566, 487165, 664012, 815241, 490680]"
288515,[728605]
288516,[870352]
288517,"[702116, 441261, 715574, 723798]"
288518,[695064]
288519,[698109]
288520,[672817]
288521,[701735]
288522,[650099]
288523,[663984]
288524,[650099]
288525,[999847]
288526,[817585]
288527,"[659589, 667266]"
288528,"[660010, 495747, 780627, 660010, 159706, 664013, 952036, 471615, 832840, 819060, 495747]"
288529,"[694840, 731852]"
288530,[199529]
288531,"[933416, 689510]"
288532,"[711146, 719556, 661658, 311168, 150402]"
288533,"[759423, 759423, 672353, 688717, 659590, 759423, 759423]"
288534,"[658244, 832840, 700811, 650100]"
288535,"[11266, 159386, 341958, 885186]"
288536,"[874578, 727946, 884403, 662018, 681770]"
288537,[726064]
288538,[730842]
288539,[679555]
288540,"[762786, 787291, 702058]"
288541,[497479]
288542,"[946590, 696954, 801415, 707347, 755587, 725298, 656750, 669717]"
288543,[400086]
288544,[701864]
288545,[752717]
288546,"[702951, 694013, 700524, 835454, 694013, 651473]"
288547,"[655872, 692585, 701717, 869354, 653346, 729566, 663526, 870519, 660250, 654832, 670938]"
288548,"[704866, 701864, 669717]"
288549,[991638]
288550,"[713547, 692309, 706739]"
288552,"[665193, 701400, 729566]"
288553,[722162]
288554,"[659590, 755348, 671937, 664012, 651461, 669362, 696527, 848531, 791996, 998625]"
288555,"[662697, 727946]"
288556,"[963348, 650099, 916767, 726431]"
288557,[650100]
288558,"[661531, 662018, 840488, 650221, 658394, 659593]"
288559,"[497479, 497479]"
288560,"[689660, 661250]"
288561,"[681770, 869735]"
288562,[999745]
288563,"[202637, 387803]"
288564,[694696]
288565,"[349738, 177256]"
288566,"[707348, 664013, 915132, 659590, 656685]"
288567,"[240336, 155905]"
288568,"[245761, 760017, 245761]"
288569,[677380]
288570,"[672312, 491126, 673033, 491126]"
288571,[229831]
288572,[727945]
288574,"[869735, 779553, 658394, 654660, 817817, 682805, 35149, 855049, 673156, 722195, 761788]"
288575,"[702057, 659590]"
288576,"[15833, 15833, 946590, 672353, 655290, 915132, 15833, 15833, 660261, 15833]"
288577,"[659590, 912204, 952036]"
288578,[961664]
288579,[713582]
288580,"[939579, 661084, 841056]"
288581,"[727946, 658395, 911693, 725298, 672887, 684047]"
288582,[884403]
288583,"[180466, 877399, 172307, 713615]"
288584,"[194097, 183114]"
288585,"[659590, 733342, 758608]"
