0,1,2
-0.932295,-0.30184016,-0.19929463
-0.92365754,-0.3074434,-0.228769
-0.92365736,-0.3074437,-0.22876935
-0.9236352,-0.30747363,-0.22881879
-0.9237706,-0.30717003,-0.22867997
-0.9236264,-0.3075063,-0.22881043
-0.85169286,-0.43883047,-0.2864388
-0.92365736,-0.3074437,-0.22876935
-0.92348075,-0.30793685,-0.22881919
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92365795,-0.30744398,-0.22876678
-0.9334578,-0.30329534,-0.19149032
-0.92365736,-0.3074437,-0.22876935
-0.9236568,-0.30744472,-0.22877017
-0.92365754,-0.3074434,-0.228769
-0.9243226,-0.30748895,-0.22600521
-0.92365736,-0.3074437,-0.22876935
-0.92365736,-0.3074437,-0.22876935
-0.9345908,-0.07757977,-0.34716195
-0.92589957,-0.30289552,-0.22575286
-0.92424864,-0.30595624,-0.22837494
-0.92365515,-0.30744708,-0.22877385
-0.9320565,0.3059027,0.19414999
-0.925434,-0.30218726,-0.22859325
-0.92365754,-0.3074434,-0.228769
-0.9236354,-0.30753055,-0.22874132
-0.9241499,-0.30587626,-0.22888127
-0.9236572,-0.30744424,-0.22876957
-0.9242668,-0.30612266,-0.2280788
-0.923723,-0.30742735,-0.22852615
-0.92365456,-0.3074493,-0.22877318
-0.92365754,-0.3074434,-0.228769
-0.93289423,-0.14109536,-0.3313616
-0.9660072,-0.25810212,-0.014607302
-0.9262537,-0.29748806,-0.23141952
-0.9339387,-0.08666123,-0.34676856
-0.92365634,-0.30744538,-0.22877099
-0.9236678,-0.30742493,-0.22875237
-0.92365736,-0.3074437,-0.22876935
-0.93797916,-0.29784647,-0.17743339
-0.92365754,-0.3074434,-0.228769
-0.9237772,-0.30742925,-0.22830433
-0.92365754,-0.3074434,-0.228769
-0.92367005,-0.3075698,-0.22854847
-0.9457916,-0.120148696,-0.3017325
-0.7087346,-0.58193254,-0.3988106
0.3028297,-0.252517,-0.9189828
-0.92365736,-0.30744383,-0.22876938
-0.97904587,-0.20355523,-0.005876437
-0.92365736,-0.30744383,-0.22876938
-0.92367655,-0.3073766,-0.22878197
-0.92365754,-0.3074434,-0.228769
-0.9236571,-0.3074441,-0.22876963
-0.9284911,-0.2995087,-0.2195419
-0.92856133,-0.3084676,-0.20645025
-0.92381376,-0.3069491,-0.2288017
-0.92365515,-0.30737197,-0.2288747
-0.92365736,-0.3074437,-0.22876935
-0.92583627,-0.30433542,-0.22406955
-0.92365736,-0.3074437,-0.22876935
-0.92365754,-0.3074434,-0.228769
-0.9237258,-0.30743918,-0.22849897
-0.92365754,-0.3074434,-0.228769
-0.92374855,-0.30743462,-0.22841285
-0.9236572,-0.30744424,-0.22876957
-0.92365754,-0.3074434,-0.228769
-0.9236264,-0.3075063,-0.22881043
-0.92365754,-0.3074434,-0.228769
-0.92308956,-0.30911037,-0.22881542
-0.92365754,-0.3074434,-0.228769
-0.92387205,-0.3069865,-0.2285161
-0.92365736,-0.3074437,-0.22876935
-0.92365754,-0.3074434,-0.228769
-0.92373025,-0.30759722,-0.22826844
-0.9236573,-0.307444,-0.22876914
-0.9275494,-0.30062416,-0.22198483
-0.9236845,-0.30726877,-0.228895
-0.9236264,-0.3075063,-0.22881043
-0.92365736,-0.3074437,-0.22876935
-0.92502177,-0.3052772,-0.22614282
-0.93181425,-0.2943717,-0.21229103
-0.9248467,-0.3072076,-0.2242367
-0.9237024,-0.3073947,-0.22865318
-0.92372024,-0.30721977,-0.22881623
-0.9293234,-0.30665487,-0.2057207
-0.924492,-0.30590737,-0.22745371
-0.9521157,-0.122787826,-0.27999806
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92382723,-0.3070004,-0.22867861
-0.92363566,-0.3074198,-0.22888927
-0.9334578,-0.30329534,-0.19149032
-0.9249696,-0.30359372,-0.22860895
-0.9236568,-0.30744472,-0.22877032
-0.92367715,-0.30737993,-0.22877535
-0.9597461,-0.27078936,-0.07456775
-0.9269795,-0.29581305,-0.23065913
-0.84617585,-0.43423533,-0.30891126
-0.9236992,-0.30741954,-0.22863293
-0.9242218,-0.30434462,-0.23062612
-0.9237906,-0.307333,-0.22838001
-0.9237165,-0.30742428,-0.228557
-0.93218935,-0.2939434,-0.21123512
-0.92365754,-0.3074434,-0.228769
-0.91328865,-0.34118152,0.22248358
-0.92365724,-0.30744398,-0.22876951
-0.9262008,-0.30381304,-0.22327061
-0.92365754,-0.3074434,-0.228769
-0.92366636,-0.30743906,-0.22873943
-0.9482386,-0.29527834,-0.11685133
-0.92368305,-0.30725732,-0.22891591
-0.85992056,-0.25723985,-0.4408677
-0.9236449,-0.30755734,-0.22866705
-0.9235309,-0.3078407,-0.22874624
-0.92365754,-0.3074434,-0.228769
-0.9301967,-0.29912135,-0.21274528
-0.9333346,-0.14257552,-0.32948282
-0.9256756,-0.30544728,-0.2232187
-0.923689,-0.30742338,-0.22866876
-0.9309526,-0.30462128,-0.20132852
-0.92365754,-0.3074434,-0.228769
-0.9236322,-0.30747417,-0.22883025
-0.92365754,-0.30744347,-0.22876908
-0.92365754,-0.30744347,-0.22876908
-0.96974874,-0.24341984,0.018278444
-0.92914814,-0.29902235,-0.21741542
-0.92365754,-0.30744347,-0.22876908
0.7580734,0.44606292,0.4757652
0.60918605,0.05659805,0.791005
-0.92365754,-0.3074434,-0.228769
-0.9236573,-0.3074439,-0.22876945
-0.92422414,-0.3066155,-0.22758907
-0.92365605,-0.30744603,-0.22877163
-0.9236598,-0.3074359,-0.22877039
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92405623,-0.3069262,-0.22785181
-0.9239662,-0.30691257,-0.22823468
-0.9236561,-0.30744576,-0.22877131
-0.9236568,-0.30744472,-0.22877032
-0.92365754,-0.3074434,-0.228769
-0.92365587,-0.30744666,-0.22877121
-0.92364657,-0.30748647,-0.22875555
-0.92365617,-0.30744588,-0.2287714
-0.9236605,-0.3074241,-0.22878316
-0.92491686,-0.30493647,-0.22702989
-0.84562844,-0.4347523,-0.30968207
-0.92365736,-0.3074437,-0.22876935
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92390716,-0.307452,-0.22774722
-0.92381364,-0.3069473,-0.2288048
-0.92365414,-0.30744937,-0.2287748
-0.97004414,-0.24231158,0.017308453
-0.8968086,-0.4228787,-0.13003024
-0.92365736,-0.3074437,-0.22876935
-0.8503497,-0.42396447,-0.31170413
-0.92365766,-0.30744278,-0.22876918
-0.8599344,-0.25714436,-0.4408964
-0.92365617,-0.30744573,-0.22877145
-0.92365736,-0.3074437,-0.22876935
-0.92367667,-0.30746886,-0.22865786
-0.923344,-0.30820334,-0.22901174
-0.9236801,-0.30732122,-0.22884211
-0.9233443,-0.3082028,-0.22901145
-0.9238682,-0.30627045,-0.22949044
-0.92520857,-0.3040639,-0.22701183
-0.93125695,-0.30444962,-0.20017733
-0.92786324,-0.29748738,-0.22488
-0.9320922,-0.3042408,-0.19657505
-0.9236637,-0.30744165,-0.2287466
-0.92365736,-0.3074437,-0.22876978
-0.9258066,-0.3039846,-0.22466749
-0.9661736,-0.2577919,-0.0072062355
-0.92366314,-0.30744156,-0.22874893
-0.9238154,-0.30684277,-0.22893783
-0.84541816,-0.40685102,-0.34603533
-0.92365706,-0.30744424,-0.22876987
-0.9263825,-0.28103185,-0.25067225
-0.923344,-0.30820334,-0.22901174
-0.92365736,-0.3074437,-0.22876935
-0.92365736,-0.3074437,-0.22876935
-0.92365944,-0.30743587,-0.22877146
-0.92365754,-0.3074434,-0.228769
-0.92366314,-0.30744156,-0.22874893
-0.92356396,-0.3077205,-0.22877413
-0.92369485,-0.30741528,-0.22865617
-0.92365754,-0.3074434,-0.228769
-0.92369646,-0.3074122,-0.22865377
-0.92370784,-0.3073108,-0.22874421
-0.8467005,-0.42494026,-0.320194
-0.9259531,-0.30227393,-0.22636543
-0.851416,-0.44524375,-0.27721632
-0.92399555,-0.30707937,-0.22789112
-0.92361367,-0.30749825,-0.22887236
-0.92365754,-0.3074434,-0.228769
-0.92365724,-0.307443,-0.22877106
-0.92490494,-0.30398604,-0.22834921
-0.92370784,-0.3073108,-0.22874421
-0.92365795,-0.30744398,-0.22876678
-0.92365605,-0.30744597,-0.22877152
-0.92358524,-0.30756512,-0.2288971
-0.92378795,-0.30767193,-0.22793403
-0.9256628,-0.29677564,-0.23467538
-0.92637616,-0.29527098,-0.23375687
-0.9236201,-0.3075851,-0.2287297
-0.9236569,-0.30744454,-0.22877012
-0.92365,-0.30745655,-0.2287819
-0.92365354,-0.3074023,-0.22884049
-0.9237349,-0.30776525,-0.22802271
-0.92365646,-0.30744544,-0.22877093
-0.92365754,-0.3074434,-0.228769
-0.92366797,-0.30742508,-0.22875158
-0.9236567,-0.30744493,-0.22877045
-0.92369473,-0.30718377,-0.22896756
-0.92365754,-0.3074434,-0.228769
-0.96126246,-0.118393034,-0.24891263
-0.9236565,-0.30744532,-0.22877088
-0.92367065,-0.30745605,-0.22869927
-0.92366827,-0.3074524,-0.22871408
-0.9236585,-0.30749503,-0.22869596
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.9240413,-0.30746475,-0.2271854
-0.92365754,-0.3074434,-0.228769
-0.9236567,-0.30744442,-0.22877082
-0.92723715,-0.29443958,-0.23137973
-0.13286369,-0.13006277,0.9825635
-0.96040076,-0.26750776,-0.07791018
-0.9670068,-0.25474545,-0.001608172
-0.9236638,-0.30740947,-0.2287894
-0.9239268,-0.30596936,-0.22965662
-0.9660379,-0.2533967,-0.05060534
-0.92365855,-0.30744094,-0.22876818
-0.9259547,-0.30226967,-0.22636452
-0.9236976,-0.3075,-0.22853136
-0.9306643,-0.29551908,-0.21571392
-0.92365736,-0.3074437,-0.22876935
-0.9236665,-0.30745202,-0.22872119
-0.8445151,-0.4340309,-0.31370634
-0.96303135,-0.26341215,-0.056432683
-0.92365754,-0.3074434,-0.228769
0.84570324,-0.44432604,-0.2955677
-0.9236567,-0.30744493,-0.22877045
-0.95961946,-0.27084175,-0.07599451
-0.9241224,-0.3075778,-0.22670168
-0.9236652,-0.30743584,-0.2287482
-0.9444415,0.17983076,-0.27512023
0.8061071,0.00056125503,-0.59176946
0.94797254,0.3124307,-0.061115373
-0.8482687,-0.40950635,-0.3357748
-0.8552151,-0.4253239,-0.29615325
-0.92536736,-0.30562088,-0.22425677
-0.848168,-0.3573826,-0.39100978
-0.925245,-0.3023587,-0.22913097
-0.92365664,-0.30744484,-0.22877048
-0.92365754,-0.3074434,-0.228769
-0.92455894,-0.30479282,-0.2286747
-0.80959386,0.071835816,0.5825781
-0.39487222,-0.3050658,0.8666088
-0.92606914,-0.30354232,-0.22418296
-0.92437506,-0.30495316,-0.22920382
-0.92369956,-0.30740368,-0.22865266
-0.92524195,-0.30412748,-0.22679031
-0.8542237,-0.24418154,-0.45899582
-0.9250494,-0.30370647,-0.22813576
-0.8678253,-0.43296242,-0.2437679
-0.84494674,-0.4326589,-0.3144381
-0.9814399,-0.067083895,-0.17965418
-0.8460722,-0.43131456,-0.3132565
-0.9234642,-0.30830905,-0.2283842
-0.92398816,-0.3071843,-0.22778006
-0.92666554,-0.28192174,-0.24861814
-0.9235999,-0.30743468,-0.22901334
-0.9292938,-0.30151787,-0.21330707
-0.92374164,-0.30737364,-0.22852294
-0.9353244,-0.2905531,-0.20185958
-0.9239824,-0.30653468,-0.22867699
-0.9391268,-0.12795936,-0.31885317
-0.9248851,-0.3069512,-0.2244296
-0.92365736,-0.3074437,-0.22876935
-0.9241637,-0.30672696,-0.22768414
-0.9272896,-0.30135226,-0.22208282
-0.92365706,-0.30744427,-0.22876987
-0.92457694,-0.30614525,-0.22678733
-0.925245,-0.3023587,-0.22913097
-0.92366695,-0.30743814,-0.22873823
-0.92372054,-0.3073593,-0.22862762
-0.92365754,-0.3074434,-0.228769
-0.9236571,-0.30744407,-0.22876969
-0.9236568,-0.30744472,-0.22877032
-0.92365736,-0.3074437,-0.22876935
-0.92365855,-0.30744094,-0.22876818
-0.9321161,-0.29512236,-0.20991044
-0.92365706,-0.30744419,-0.22876973
-0.9259531,-0.30227393,-0.22636543
-0.9236666,-0.3074388,-0.22873878
-0.9169923,0.20583805,-0.3416955
-0.92365664,-0.30744484,-0.22877048
-0.92512673,-0.3042797,-0.22705606
-0.9236557,-0.30744657,-0.22877213
-0.9236576,-0.307443,-0.22876939
-0.9643381,-0.26429713,-0.01410234
-0.9631212,-0.26331416,-0.055347666
-0.9264182,-0.3031229,-0.22330698
-0.9588064,-0.27338406,-0.077146016
-0.9256756,-0.30544728,-0.2232187
-0.9277313,-0.25479615,-0.27275172
-0.92387336,-0.30635974,-0.22935046
-0.9248846,-0.30695066,-0.22443184
-0.92435855,-0.3066472,-0.22699963
-0.92401063,-0.30678624,-0.22822468
-0.9252952,-0.302224,-0.22910576
-0.92339194,-0.30787563,-0.22925946
-0.92401063,-0.30678624,-0.22822468
-0.92365485,-0.30744803,-0.22877355
-0.92380965,-0.3072529,-0.22841057
-0.9236863,-0.3077334,-0.22826234
-0.9236586,-0.30743977,-0.22876991
-0.92369145,-0.30732012,-0.22879815
-0.9236572,-0.30744338,-0.22877061
-0.92365754,-0.3074434,-0.228769
-0.92361164,-0.30739638,-0.22901748
-0.9253504,-0.301634,-0.22965963
-0.7545988,-0.3776426,-0.5366253
-0.84804803,-0.43195665,-0.3069657
-0.9231659,-0.30743277,-0.23075901
-0.7011608,-0.6340667,-0.32608745
-0.9241625,-0.30664155,-0.22780383
-0.77486473,-0.39431483,-0.49406525
-0.9236557,-0.3074469,-0.22877178
-0.92376554,-0.30726257,-0.22857578
-0.9236602,-0.3075045,-0.22867592
-0.9299323,-0.30758125,-0.201543
-0.92384887,-0.30664948,-0.22906199
-0.9256893,-0.304337,-0.22467387
-0.9236547,-0.30744854,-0.22877373
-0.923678,-0.30734336,-0.22882108
-0.9705237,-0.24093834,-0.0057075196
-0.9236806,-0.3073221,-0.22883885
-0.92365754,-0.3074434,-0.228769
-0.92432946,-0.30623507,-0.22767358
-0.92365706,-0.30744419,-0.22876973
-0.9243484,-0.30671915,-0.22694361
-0.9489176,-0.2952194,-0.11135862
-0.85992056,-0.25723985,-0.4408677
-0.9630059,-0.26349935,-0.056461588
-0.93131787,-0.3042808,-0.20015046
-0.92365736,-0.30744386,-0.2287693
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92368233,-0.30747443,-0.22862703
-0.9238066,-0.30757925,-0.22798303
-0.92777234,-0.29995105,-0.22196394
-0.9236299,-0.30749774,-0.22880772
-0.92520756,-0.3052744,-0.22538503
-0.9237437,-0.3074852,-0.22836465
-0.95873487,-0.2734729,-0.07771793
-0.92365754,-0.3074434,-0.228769
-0.9346761,-0.30266863,-0.18647312
-0.92394054,-0.3070303,-0.22818014
-0.9236568,-0.30744472,-0.22877032
-0.9235035,-0.3081178,-0.22848359
-0.9237154,-0.30730596,-0.22872002
-0.926507,-0.29591805,-0.23241618
-0.92365754,-0.3074434,-0.228769
-0.9259409,-0.30199954,-0.22678134
-0.8450632,-0.4323277,-0.31458047
-0.9236564,-0.30744556,-0.22877114
-0.92536587,-0.30384037,-0.22666946
-0.92365754,-0.3074434,-0.228769
-0.92365664,-0.3074449,-0.22877042
-0.92365754,-0.3074434,-0.228769
-0.85844964,-0.4309186,-0.27816054
-0.9236557,-0.30744657,-0.22877213
-0.92367333,-0.30735803,-0.22882013
-0.9234379,-0.30837584,-0.22840069
-0.92365736,-0.3074437,-0.2287693
-0.92450833,-0.30659828,-0.22645502
-0.92660695,-0.30283535,-0.22291297
-0.9236571,-0.30744407,-0.22876969
-0.9236601,-0.30742547,-0.22878316
-0.93796486,-0.30058894,-0.17282441
-0.92389613,-0.3068281,-0.2286317
-0.9237678,-0.30723357,-0.22860567
-0.92605007,-0.30288753,-0.22514537
-0.92504954,-0.30636492,-0.22455269
-0.92798525,-0.30017564,-0.22076671
-0.92594624,-0.281432,-0.25183252
-0.92365736,-0.3074437,-0.22876935
-0.923694,-0.30741793,-0.22865602
-0.9236575,-0.30744213,-0.22877102
-0.92365754,-0.3074434,-0.228769
-0.924845,-0.30533242,-0.22679012
-0.92370266,-0.30734104,-0.22872455
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92384356,-0.30708265,-0.22850214
-0.9236569,-0.30744454,-0.22877012
-0.9252503,-0.30401367,-0.22690868
-0.93124855,-0.14467023,-0.33443502
-0.92365754,-0.30744347,-0.22876908
-0.9310376,-0.28289828,-0.23051585
-0.92365754,-0.30744347,-0.22876908
-0.9246897,-0.30613068,-0.22634707
-0.90424347,-0.23306249,-0.35780656
-0.9236322,-0.30747417,-0.22883025
-0.9241472,-0.30661565,-0.22790082
-0.9237968,-0.30715388,-0.22859585
-0.92365754,-0.3074434,-0.228769
-0.92363393,-0.30748472,-0.22880895
-0.92363393,-0.30748472,-0.22880895
-0.9236521,-0.30748013,-0.22874169
-0.92306954,-0.3069422,-0.23179542
-0.9236567,-0.30744505,-0.2287701
-0.96033406,-0.2692851,-0.07241534
-0.8437708,-0.43613833,-0.31278458
-0.36937332,-0.6058636,-0.7046223
-0.89943385,-0.41183862,-0.14631364
-0.92365754,-0.3074434,-0.228769
-0.9636399,-0.25773296,-0.07051145
-0.92365736,-0.3074437,-0.22876935
-0.92365754,-0.3074434,-0.228769
-0.9236571,-0.30744407,-0.22876969
-0.9259804,-0.3039243,-0.22403196
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.84864426,-0.42655396,-0.3128172
-0.9236754,-0.3074,-0.22875538
-0.92449534,-0.3062303,-0.22700529
-0.92457527,-0.3059662,-0.2270358
-0.9682509,-0.2437362,-0.055522792
-0.8560137,-0.418705,-0.30319396
-0.92365754,-0.3074434,-0.228769
-0.92602164,-0.3038812,-0.22392005
-0.9236568,-0.30744472,-0.22877032
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.9275533,-0.30050853,-0.22212492
-0.92381084,-0.30702767,-0.22870852
-0.9232354,-0.30823472,-0.22940728
-0.92367864,-0.30773485,-0.22829138
-0.9241999,-0.30633044,-0.22807084
0.75447965,0.646726,-0.11182984
-0.9252748,-0.30226433,-0.22913514
-0.7500732,-0.5573084,0.3560865
-0.9260613,-0.29591268,-0.23419233
-0.923605,-0.3075241,-0.22887295
-0.92363626,-0.30729038,-0.2290604
-0.92365736,-0.3074437,-0.22876935
-0.92365754,-0.3074434,-0.228769
-0.93662673,-0.30177394,-0.17794031
-0.92529464,-0.30434054,-0.22628908
-0.9236573,-0.30744392,-0.22876948
-0.92646456,-0.30268842,-0.22370316
-0.8482844,-0.42941308,-0.30986774
-0.92407674,-0.30712762,-0.22749692
-0.8428548,-0.4402804,-0.3094335
-0.92365754,-0.3074434,-0.228769
-0.926457,-0.27970707,-0.2518757
-0.9474638,-0.104540795,-0.30229706
-0.92363006,-0.307503,-0.22880013
-0.92361206,-0.30754215,-0.22882
-0.9329933,-0.29860252,-0.20089814
-0.9237073,-0.30732054,-0.22873317
-0.9235984,-0.3076346,-0.22875084
-0.964929,-0.2539647,-0.06643732
-0.9236364,-0.30755907,-0.22869925
-0.9236712,-0.3074643,-0.228686
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.9236568,-0.30744466,-0.22877015
-0.9236612,-0.3074384,-0.22876146
-0.8444325,-0.43462098,-0.31311098
-0.9286256,-0.27609232,-0.2478459
-0.9291075,-0.07483707,0.3621584
-0.92365754,-0.3074434,-0.228769
-0.94096106,-0.3020619,-0.15280998
-0.92365754,-0.3074434,-0.228769
-0.9237581,-0.30730733,-0.22854593
-0.86492777,-0.43851548,-0.24413966
-0.9239154,-0.30729535,-0.22792542
-0.9236018,-0.30755243,-0.22884786
-0.92365855,-0.3074416,-0.22876716
-0.92454296,-0.3056203,-0.2276322
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.92365754,-0.3074434,-0.228769
-0.920027,-0.38523507,0.07172319
-0.9252679,-0.29621214,-0.2369342
-0.92469543,-0.30652454,-0.22579019
-0.7203611,-0.40092242,-0.5659869
-0.92360646,-0.30713052,-0.22939478
-0.9843548,-0.050796896,-0.16871665
-0.92377657,-0.30779156,-0.2278184
-0.9236942,-0.30741695,-0.22865668
-0.9236571,-0.3074441,-0.22876963
-0.9263672,-0.30472758,-0.22132507
-0.9241724,-0.30660087,-0.22781852
-0.9237602,-0.30732846,-0.22850908
-0.9236785,-0.30750674,-0.22859943
-0.8531792,-0.4416951,-0.277472
-0.961265,-0.26788893,-0.06484686
-0.8402615,-0.44359556,-0.31174302
-0.92390215,-0.3063029,-0.22931057
-0.93089044,-0.28717676,-0.22577128
-0.92365754,-0.3074434,-0.228769
-0.9234089,-0.30705613,-0.23028775
-0.92365736,-0.3074437,-0.22876935
-0.8468506,-0.43503994,-0.3059157
-0.9236445,-0.30749038,-0.22875865
-0.92365736,-0.3074437,-0.22876935
-0.92365754,-0.3074434,-0.228769
-0.8862672,0.43948933,-0.1462176
-0.9236573,-0.30744383,-0.22876938
-0.9236568,-0.30744475,-0.22877009
-0.92365754,-0.3074434,-0.228769
-0.9977569,-0.06584785,-0.012052814
-0.845625,-0.43591982,-0.30804583
-0.9292795,-0.29586414,-0.22114277
-0.9236934,-0.30734578,-0.22875537
